[train: 6, 150 / 468] FPS: 100.9 (107.4)  ,  DataTime: 0.114 (0.055)  ,  ForwardTime: 1.100  ,  TotalTime: 1.269  ,  Loss/total: 0.12699  ,  Loss/giou: 0.38707  ,  Loss/l1: 0.06017  ,  Loss/location: 0.81776  ,  IoU: 0.69334
[train: 6, 200 / 468] FPS: 102.7 (107.8)  ,  DataTime: 0.094 (0.053)  ,  ForwardTime: 1.099  ,  TotalTime: 1.246  ,  Loss/total: 0.12694  ,  Loss/giou: 0.38520  ,  Loss/l1: 0.05980  ,  Loss/location: 0.81461  ,  IoU: 0.69445
[train: 6, 250 / 468] FPS: 103.9 (108.7)  ,  DataTime: 0.082 (0.052)  ,  ForwardTime: 1.099  ,  TotalTime: 1.232  ,  Loss/total: 0.12756  ,  Loss/giou: 0.38343  ,  Loss/l1: 0.05943  ,  Loss/location: 0.81082  ,  IoU: 0.69567
[train: 6, 300 / 468] FPS: 104.7 (107.8)  ,  DataTime: 0.073 (0.051)  ,  ForwardTime: 1.098  ,  TotalTime: 1.223  ,  Loss/total: 0.12565  ,  Loss/giou: 0.38314  ,  Loss/l1: 0.05937  ,  Loss/location: 0.81082  ,  IoU: 0.69571
[train: 6, 350 / 468] FPS: 105.2 (108.9)  ,  DataTime: 0.067 (0.051)  ,  ForwardTime: 1.098  ,  TotalTime: 1.216  ,  Loss/total: 0.12683  ,  Loss/giou: 0.38443  ,  Loss/l1: 0.05970  ,  Loss/location: 0.81341  ,  IoU: 0.69486
[train: 6, 400 / 468] FPS: 105.7 (108.4)  ,  DataTime: 0.063 (0.050)  ,  ForwardTime: 1.098  ,  TotalTime: 1.212  ,  Loss/total: 0.12713  ,  Loss/giou: 0.38341  ,  Loss/l1: 0.05944  ,  Loss/location: 0.81175  ,  IoU: 0.69548
[train: 6, 450 / 468] FPS: 106.0 (110.2)  ,  DataTime: 0.060 (0.050)  ,  ForwardTime: 1.098  ,  TotalTime: 1.208  ,  Loss/total: 0.12738  ,  Loss/giou: 0.38263  ,  Loss/l1: 0.05915  ,  Loss/location: 0.80933  ,  IoU: 0.69591
[train: 6, 468 / 468] FPS: 106.3 (114.5)  ,  DataTime: 0.058 (0.049)  ,  ForwardTime: 1.097  ,  TotalTime: 1.205  ,  Loss/total: 0.12806  ,  Loss/giou: 0.38326  ,  Loss/l1: 0.05924  ,  Loss/location: 0.81125  ,  IoU: 0.69537
[val: 6, 50 / 78] FPS: 91.5 (108.8)  ,  DataTime: 0.251 (0.061)  ,  ForwardTime: 1.087  ,  TotalTime: 1.399  ,  Loss/total: 0.10814  ,  Loss/giou: 0.37273  ,  Loss/l1: 0.05753  ,  Loss/location: 0.79644  ,  IoU: 0.70284
[val: 6, 78 / 78] FPS: 98.0 (116.3)  ,  DataTime: 0.171 (0.054)  ,  ForwardTime: 1.082  ,  TotalTime: 1.306  ,  Loss/total: 0.11210  ,  Loss/giou: 0.37437  ,  Loss/l1: 0.05786  ,  Loss/location: 0.80454  ,  IoU: 0.70208
[train: 7, 50 / 468] FPS: 90.1 (106.1)  ,  DataTime: 0.257 (0.064)  ,  ForwardTime: 1.101  ,  TotalTime: 1.421  ,  Loss/total: 0.12619  ,  Loss/giou: 0.37568  ,  Loss/l1: 0.05731  ,  Loss/location: 0.78526  ,  IoU: 0.69886
